Date,phi,A,theta,M,ret,vol,event_next
2000-09-01,7.326972077362893,7.299743289779164,0.02722878758372893,0.020034961312749986,0.0020339099284436557,0.0064591187580365335,0
2000-09-05,7.317929253658792,7.300456464833267,0.017472788825525498,0.019790944885395272,-0.009042823704100478,0.006522131159178139,0
2000-09-06,7.308040327048759,7.300753871194658,0.007286455854100815,0.018600041168129133,-0.009888926610033266,0.0069424686692023075,0
2000-09-07,7.3148923284607985,7.301308320499213,0.013584007961585876,0.018122323719886917,0.006852001412039677,0.006881436090799958,0
2000-09-08,7.309546981723993,7.301631405253126,0.007915576470867158,0.017150252553313608,-0.005345346736805645,0.006677635979771465,0
2000-09-11,7.306034637832943,7.3018040810405695,0.004230556792373719,0.015919805337986,-0.0035123438910495963,0.006557502764600647,0
2000-09-12,7.301141051605405,7.301778079886249,0.0006370282808445538,0.014464302761115384,-0.004893586227538549,0.0059324097237039705,0
2000-09-13,7.303109466357592,7.301830291120419,0.0012791752371725806,0.013208576330263688,0.001968414752187009,0.0058564266935820074,0
2000-09-14,7.300385028589758,7.301773614158432,0.0013885855686748272,0.012082862924398082,-0.0027244377678341536,0.005846779433327373,0
2000-09-15,7.290163309655236,7.301318308099483,0.011154998444246722,0.011994494878669382,-0.010221718934521284,0.005686143798582791,0
2000-09-18,7.275525449453499,7.300306823446699,0.024781373993199907,0.013212292889577051,-0.014637860201736963,0.0064451739573927885,0
2000-09-19,7.28612323592904,7.299750604328359,0.01362736839931955,0.013251823890504909,0.010597786475540438,0.006846396433954461,0
2000-09-20,7.280242523042661,7.298985581532842,0.01874305849018132,0.013774798614283613,-0.005880712886378703,0.006919839890708666,0
2000-09-21,7.278663481978236,7.29818863645227,0.019525154474034245,0.014322451553307483,-0.0015790410644251907,0.006732350420525442,0
2000-09-22,7.278435666710494,7.297414010187887,0.01897834347739291,0.01476586983179181,-0.00022781526774195981,0.006695595152298656,0
2000-09-25,7.2717245748398005,7.296406581350707,0.024682006510906795,0.015710263801231333,-0.006711091870693409,0.0067735052723104415,0
2000-09-26,7.263476741157821,7.295115215068633,0.03163847391081198,0.017227236192619965,-0.008247833681979344,0.00666642759355063,0
2000-09-27,7.263028202952372,7.293856900867995,0.030828697915623593,0.018522613499572693,-0.0004485382054495446,0.006689995682838807,0
2000-09-28,7.285019822182923,7.293510348762699,0.008490526579776336,0.017567176650068277,0.02199161923055115,0.00866623424762182,0
2000-09-29,7.269971846557701,7.292587270244856,0.022615423687154745,0.01804796208217175,-0.015047975625221532,0.008727664203675812,0
2000-10-02,7.269776890314732,7.291692745541715,0.021915855226982472,0.018416332857868006,-0.00019495624296883562,0.008677472028772906,0
2000-10-03,7.262951102217229,7.290565622274087,0.027614520056858716,0.019292350686343312,-0.006825788097503782,0.008608212823498686,0
2000-10-04,7.268446110840202,7.289698190453151,0.021252079612948727,0.01947899153649621,0.005495008622973252,0.008623939268059214,0
2000-10-05,7.269811737071025,7.288918329536204,0.019106592465178984,0.01944352495827552,0.0013656262308234801,0.008412901636590305,1
2000-10-06,7.250628407710475,7.287416763974411,0.03678835626393617,0.021095413654052726,-0.01918332936055034,0.009211639737521655,0
2000-10-09,7.245676486264494,7.285779890338728,0.04010340407423385,0.02290569845597474,-0.004951921445981,0.009221917222668848,0
2000-10-10,7.234912853902989,7.28378510459615,0.04887225069316159,0.025378703430944918,-0.010763632361505238,0.009376865703233728,0
2000-10-11,7.218609271152114,7.281229189559129,0.06261991840701508,0.028925485809618266,-0.016303582750874845,0.00971925194990377,1
2000-10-12,7.192768816031007,7.277760155303124,0.08499133927211666,0.03426509090128478,-0.025840455121106665,0.01084112918904394,0
2000-10-13,7.225605223454786,7.2757148638580915,0.050109640403305455,0.03577409561576294,0.0328364074237788,0.013721847370415471,0
2000-10-16,7.225932604716723,7.273762618401568,0.04783001368484463,0.03692227828900882,0.0003273812619370986,0.013472677710885821,1
2000-10-17,7.207837627261465,7.271177324631368,0.06333969736990319,0.03943822296337971,-0.018094977455258565,0.01353436885640527,0
2000-10-18,7.202013186820877,7.268465005501545,0.06645181868066796,0.04201094636502621,-0.005824440440587608,0.013533944387150068,0
2000-10-19,7.236166548679889,7.267198399351676,0.03103185067178682,0.04096531820376532,0.034153361859011966,0.0159931500200312,0
2000-10-20,7.242032289077872,7.266211493066429,0.024179203988556885,0.03936664065945975,0.0058657403979829326,0.01608894731134359,0
2000-10-23,7.241208698769615,7.265230991329299,0.024022292559684466,0.037905274173766865,-0.0008235903082569607,0.016048559852739366,0
2000-10-24,7.242890911948537,7.264354909784957,0.0214639978364195,0.03633943833211474,0.0016822131789222539,0.015983123320899916,1
2000-10-25,7.21883646274922,7.2625698726463,0.0437334098970803,0.0370436261002067,-0.024054449199317318,0.01678925573347139,0
2000-10-26,7.218499324087176,7.26084161584006,0.04234229175288373,0.03754826092427118,-0.0003371386620436567,0.015809028169228703,0
2000-10-27,7.22953435214784,7.259613880008993,0.030079527861152755,0.036836953013498,0.011035028060663699,0.015866883123388544,0
2000-10-30,7.243269938829938,7.258972941139226,0.015703002309288117,0.03482419580357325,0.013735586682098067,0.016252382138588414,0
2000-10-31,7.265010071865816,7.2592096913637985,0.005800380502017255,0.032060022917710776,0.02174013303587774,0.016982374044736185,0
2000-11-01,7.259270916048654,7.259212092331833,5.882371682108811e-05,0.02901228966048319,-0.0057391558171620005,0.016980430041150803,0
2000-11-02,7.264254169826777,7.259409820861046,0.004844348965731271,0.02671058102288777,0.004983253778123142,0.0170201086160957,0
2000-11-03,7.263112313844461,7.259555016664317,0.003557297180144303,0.024505506371197916,-0.0011418559823157537,0.01643336383312413,0
2000-11-06,7.26695997937142,7.259845407358713,0.007114572012707043,0.0228492269084845,0.003847665526959254,0.016393964769231835,0
2000-11-07,7.266736557866644,7.260115648555103,0.0066209093115414674,0.021303672851632784,-0.0002234215047760557,0.01616149683505431,0
2000-11-08,7.250834235442746,7.259751671570305,0.008917436127558354,0.020124031258863792,-0.015902322423897886,0.016138345407788402,0
2000-11-09,7.244327521065807,7.25914680292307,0.014819281857263,0.019618817030139908,-0.006506714376939726,0.014942157389450537,1
2000-11-10,7.219627384436775,7.25759702180596,0.03796963736918535,0.021366514205287093,-0.02470013662903181,0.014336351759812627,0
2000-11-13,7.208792776708127,7.25568312984134,0.04689035313321277,0.02379735600794668,-0.01083460772864786,0.014526687315242334,0
